scorer,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500
bodyparts,orelha,orelha,orelha,nariz,nariz,nariz,queixo,queixo,queixo,cervical,cervical,cervical,ombro,ombro,ombro
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2246,296.0243225097656,73.97915649414062,1.0,327.57000732421875,85.8075180053711,1.0,313.3527526855469,106.9721908569336,1.0,264.3616638183594,95.79396057128906,1.0,272.89581298828125,114.63533782958984,1.0
2247,295.9158935546875,73.91596221923828,1.0,327.3109436035156,85.83226013183594,1.0,313.1526184082031,106.97569274902344,1.0,264.31842041015625,95.76590728759766,1.0,272.8935546875,114.5678482055664,1.0
2248,295.9404602050781,73.7735366821289,1.0,327.0639343261719,85.63134765625,1.0,313.1492614746094,106.90824127197266,1.0,264.6052551269531,95.61906433105469,1.0,273.1946105957031,114.43553924560547,1.0
2249,295.9463195800781,73.7728271484375,1.0,326.9245300292969,85.74005889892578,1.0,313.01263427734375,106.9206314086914,1.0,264.5130615234375,95.66331481933594,1.0,273.2001953125,114.45420837402344,1.0
2250,295.8812561035156,73.6723403930664,1.0,326.7379150390625,85.38263702392578,1.0,313.1504821777344,106.73191833496094,1.0,264.48876953125,95.5912857055664,1.0,273.2586975097656,114.42732238769531,1.0
2251,295.8444519042969,73.7103271484375,1.0,326.35333251953125,85.39656066894531,1.0,312.857666015625,106.98989868164062,1.0,264.30670166015625,95.55351257324219,1.0,272.709716796875,114.55050659179688,1.0
2252,295.79925537109375,73.69747924804688,1.0,326.31915283203125,85.38345336914062,1.0,312.86016845703125,106.94849395751953,1.0,264.3409118652344,95.48452758789062,1.0,272.71875,114.50163269042969,1.0
2253,295.68017578125,73.65226745605469,1.0,326.126220703125,85.27098846435547,1.0,312.8428649902344,106.84381866455078,1.0,264.0281677246094,95.51421356201172,1.0,272.74273681640625,114.58216094970703,1.0
2254,295.5751647949219,73.61141204833984,1.0,326.0604553222656,85.47901916503906,1.0,312.6698913574219,106.99069213867188,1.0,264.0660095214844,95.63140869140625,1.0,272.622314453125,114.70023345947266,1.0
2255,295.605224609375,73.43572998046875,1.0,325.9811706542969,85.32241821289062,1.0,312.6292724609375,107.02529907226562,1.0,264.0103454589844,95.63909149169922,1.0,272.6639099121094,114.69853973388672,1.0
2256,295.5870666503906,73.41893005371094,1.0,325.8742980957031,85.24267578125,1.0,312.561767578125,106.96372985839844,1.0,263.83056640625,95.5614242553711,1.0,272.40789794921875,114.68318176269531,1.0
2257,295.3861083984375,73.2461166381836,1.0,325.7226257324219,85.11997985839844,1.0,312.4781494140625,106.95492553710938,1.0,263.66693115234375,95.46279907226562,1.0,272.1867980957031,114.82843017578125,1.0
2258,295.3152770996094,73.13126373291016,1.0,325.5790710449219,85.07196044921875,1.0,312.422607421875,106.92024230957031,1.0,263.6099853515625,95.49958801269531,1.0,272.0690612792969,114.91567993164062,1.0
2259,295.2821960449219,73.24406433105469,1.0,325.58441162109375,85.08795166015625,1.0,312.4454650878906,106.88662719726562,1.0,263.6428527832031,95.45785522460938,1.0,272.1321105957031,114.6502456665039,1.0
2260,295.3934326171875,73.26802062988281,1.0,325.55975341796875,84.86280059814453,1.0,312.6209716796875,106.91511535644531,1.0,263.5614318847656,95.57408142089844,1.0,271.974365234375,114.73735046386719,1.0
2261,295.2408142089844,73.19868469238281,1.0,325.5740966796875,84.86628723144531,1.0,312.6336364746094,106.88621520996094,1.0,263.5677795410156,95.56421661376953,1.0,271.97467041015625,114.7220230102539,1.0
2262,295.06671142578125,73.3319091796875,1.0,325.38714599609375,84.6585922241211,1.0,312.463134765625,106.78865051269531,1.0,263.6922302246094,95.57353973388672,1.0,272.0760192871094,114.79421997070312,1.0
2263,294.9829406738281,73.43416595458984,1.0,325.341064453125,84.64175415039062,1.0,312.4386901855469,106.75469207763672,1.0,263.72772216796875,95.57087707519531,1.0,272.0898742675781,114.8367919921875,1.0
2264,295.0101013183594,73.42991638183594,1.0,325.33221435546875,84.66197204589844,1.0,312.42486572265625,106.76883697509766,1.0,263.7263488769531,95.54747009277344,1.0,272.0700378417969,114.826904296875,1.0
2265,294.8224792480469,73.21669006347656,1.0,325.1959228515625,84.73184204101562,1.0,312.365234375,106.92838287353516,1.0,263.8599548339844,95.38053894042969,1.0,272.0471496582031,114.64502716064453,1.0
2266,294.74993896484375,73.1968765258789,1.0,325.145263671875,84.67572021484375,1.0,312.32330322265625,106.88834381103516,1.0,263.7749938964844,95.3742446899414,1.0,271.9928283691406,114.68046569824219,1.0
2267,294.76434326171875,73.10122680664062,1.0,325.17022705078125,84.71708679199219,1.0,312.298828125,106.8798599243164,1.0,263.7580871582031,95.37687683105469,1.0,271.95758056640625,114.67886352539062,1.0
2268,294.58990478515625,72.97335052490234,1.0,325.0988464355469,84.55662536621094,1.0,312.2600402832031,106.88589477539062,1.0,263.6902160644531,95.448486328125,1.0,271.98406982421875,114.76129150390625,1.0
2269,294.59454345703125,73.00743103027344,1.0,325.0207824707031,84.52413177490234,1.0,312.2537536621094,106.86026000976562,1.0,263.73486328125,95.51220703125,1.0,271.839111328125,114.7181625366211,1.0
2270,294.5587463378906,73.03016662597656,1.0,325.0315246582031,84.51350402832031,1.0,312.24395751953125,106.8389892578125,1.0,263.60369873046875,95.53055572509766,1.0,271.7577819824219,114.69943237304688,1.0
2271,294.3620300292969,72.94305419921875,1.0,324.9488830566406,84.38581085205078,1.0,312.252197265625,106.76710510253906,1.0,263.4380798339844,95.57137298583984,1.0,271.6834716796875,114.7840805053711,1.0
2272,294.3096923828125,72.96186065673828,1.0,324.9791259765625,84.40912628173828,1.0,312.27874755859375,106.7728042602539,1.0,263.4493713378906,95.54792785644531,1.0,271.6816711425781,114.84609985351562,1.0
2273,294.1578674316406,72.8175048828125,1.0,324.8019714355469,84.24922180175781,1.0,312.09649658203125,106.68699645996094,1.0,263.437255859375,95.42823791503906,1.0,271.7376708984375,114.87911224365234,1.0
2274,294.0779724121094,72.71861267089844,1.0,324.7006530761719,84.1671142578125,1.0,312.05816650390625,106.66796112060547,1.0,263.484130859375,95.47459411621094,1.0,271.75140380859375,114.99578094482422,1.0
2275,294.02294921875,72.6562271118164,1.0,324.66748046875,84.13597869873047,1.0,312.05194091796875,106.66743469238281,1.0,263.54498291015625,95.3780746459961,1.0,271.83306884765625,114.85792541503906,1.0
2276,294.08624267578125,72.45745849609375,1.0,324.68792724609375,84.04025268554688,1.0,312.08428955078125,106.62832641601562,1.0,263.658203125,95.57011413574219,1.0,271.9375915527344,114.94739532470703,1.0
2277,294.20062255859375,72.36498260498047,1.0,324.6104736328125,84.06739044189453,1.0,312.08306884765625,106.61144256591797,1.0,263.5900573730469,95.45439147949219,1.0,271.95733642578125,114.86727142333984,1.0
2278,294.2151184082031,72.35762786865234,1.0,324.5821228027344,83.9493637084961,1.0,312.3033142089844,106.64982604980469,1.0,263.8377685546875,95.3741683959961,1.0,272.21673583984375,114.77472686767578,1.0
2279,294.3566589355469,72.310302734375,1.0,324.6325988769531,83.81815338134766,1.0,312.5176696777344,106.58686828613281,1.0,264.1626892089844,95.3707504272461,1.0,272.4292907714844,114.71965789794922,1.0
2280,294.5966491699219,72.22026062011719,1.0,324.7477722167969,83.83255767822266,1.0,312.5563049316406,106.5257568359375,1.0,264.32135009765625,95.27119445800781,1.0,272.4908142089844,114.71101379394531,1.0
2281,294.6578369140625,72.2291488647461,1.0,324.8465576171875,83.9104232788086,1.0,312.6042785644531,106.61697387695312,1.0,264.41455078125,95.34602355957031,1.0,272.41845703125,114.74795532226562,1.0
2282,294.52642822265625,72.18058776855469,1.0,324.90362548828125,83.9925537109375,1.0,312.6289978027344,106.69207763671875,1.0,264.51251220703125,95.31183624267578,1.0,272.5298767089844,114.7269515991211,1.0
2283,294.5244445800781,72.22330474853516,1.0,324.822509765625,84.26590728759766,1.0,312.2857360839844,106.85059356689453,1.0,264.5761413574219,95.40948486328125,1.0,272.6522521972656,114.82148742675781,1.0
2284,294.2808532714844,72.25232696533203,1.0,324.8475646972656,84.39303588867188,1.0,312.30084228515625,106.89005279541016,1.0,264.529052734375,95.28797149658203,1.0,272.56976318359375,114.73230743408203,1.0
2285,294.1342468261719,72.35785675048828,1.0,324.6241455078125,84.37873077392578,1.0,312.0706787109375,106.90860748291016,1.0,264.2403869628906,95.43685913085938,1.0,272.4604797363281,114.79273223876953,1.0
2286,293.8868103027344,72.46192932128906,1.0,324.4460144042969,84.22918701171875,1.0,312.119384765625,106.75543212890625,1.0,264.2568664550781,95.60845184326172,1.0,272.5511779785156,114.74077606201172,1.0
2287,293.5451965332031,72.32221984863281,1.0,324.236083984375,84.07026672363281,1.0,311.9783020019531,106.53977966308594,1.0,264.35699462890625,95.62628936767578,1.0,272.9705505371094,114.47781372070312,1.0
2288,293.2489318847656,72.26654052734375,1.0,324.1800842285156,83.81358337402344,1.0,311.9559020996094,106.32762908935547,1.0,264.22369384765625,95.57514190673828,1.0,273.0203552246094,114.6378173828125,1.0
2289,293.2061462402344,72.09881591796875,1.0,323.99700927734375,83.33280181884766,1.0,311.9897766113281,106.04243469238281,1.0,264.3690490722656,95.74357604980469,1.0,272.9566345214844,114.97195434570312,1.0
2290,292.8464050292969,71.60546112060547,1.0,323.7379455566406,82.71749114990234,1.0,311.9448547363281,105.6099624633789,1.0,264.2557067871094,95.85906982421875,1.0,273.0279541015625,115.00387573242188,1.0
2291,292.794921875,71.46083068847656,1.0,323.0528259277344,83.27571105957031,1.0,311.9094543457031,105.46646881103516,1.0,264.289306640625,95.83839416503906,1.0,273.427001953125,115.07711791992188,1.0
2292,292.8439025878906,71.22373962402344,1.0,322.86590576171875,83.16755676269531,1.0,311.858154296875,105.33409118652344,1.0,264.3446350097656,95.72888946533203,1.0,273.6276550292969,115.1182861328125,1.0
2293,292.6589050292969,71.41559600830078,1.0,322.6663513183594,83.00318908691406,1.0,311.8802490234375,105.2696762084961,1.0,264.126220703125,95.8695297241211,1.0,273.52276611328125,115.19335174560547,1.0
2294,292.3497314453125,71.33366394042969,1.0,322.3719787597656,83.02197265625,1.0,311.5342102050781,105.27552032470703,1.0,263.9941101074219,95.6799545288086,1.0,273.3965759277344,115.03138732910156,1.0
2295,292.05560302734375,71.46302032470703,1.0,323.07574462890625,82.68714141845703,1.0,311.3600158691406,105.1614990234375,1.0,263.5492858886719,95.86486053466797,1.0,273.05169677734375,115.29931640625,1.0
2296,291.57879638671875,71.31031799316406,1.0,321.9195251464844,82.58474731445312,1.0,311.2495422363281,105.19085693359375,1.0,263.1692199707031,95.62964630126953,1.0,273.0136413574219,115.1759262084961,1.0
2297,291.6339416503906,71.11670684814453,1.0,321.5431213378906,82.55609130859375,1.0,311.1209716796875,105.30158233642578,1.0,263.08074951171875,95.79165649414062,1.0,272.96868896484375,115.0379867553711,1.0
2298,291.4266052246094,71.3068618774414,1.0,321.1636657714844,82.11296081542969,1.0,311.00762939453125,105.15254211425781,1.0,262.4228820800781,95.95010375976562,1.0,272.8687744140625,115.4354019165039,1.0
2299,291.541748046875,71.73320770263672,1.0,320.9844055175781,82.1513442993164,1.0,310.9198303222656,105.06121063232422,1.0,262.44952392578125,96.11848449707031,1.0,272.8873596191406,115.157958984375,1.0
2300,291.7495422363281,71.40771484375,1.0,320.61822509765625,81.75005340576172,1.0,310.85015869140625,105.01710510253906,1.0,262.20037841796875,95.93423461914062,1.0,272.9569396972656,115.09041595458984,1.0
2301,292.61322021484375,71.96609497070312,1.0,320.4153747558594,81.54840850830078,1.0,311.2041015625,104.7029800415039,1.0,262.5267639160156,96.37262725830078,1.0,273.09967041015625,115.29511260986328,1.0
2302,293.2559509277344,72.22622680664062,1.0,320.51361083984375,81.785888671875,1.0,311.38360595703125,104.38813781738281,1.0,262.91796875,96.10882568359375,1.0,274.1182861328125,116.0894775390625,1.0
2303,293.89837646484375,72.51018524169922,1.0,320.5283508300781,81.85022735595703,1.0,311.53985595703125,104.33102416992188,1.0,262.87506103515625,96.1626205444336,1.0,274.0257568359375,115.92383575439453,1.0
2304,294.1297912597656,72.38990020751953,1.0,320.3712158203125,81.89985656738281,1.0,311.2989501953125,104.33438873291016,1.0,263.1244812011719,95.97577667236328,1.0,273.99267578125,115.89256286621094,1.0
2305,294.4283752441406,72.75067901611328,1.0,320.41961669921875,82.179443359375,1.0,311.30706787109375,104.40327453613281,1.0,263.0824890136719,95.96497344970703,1.0,274.1962890625,115.96819305419922,1.0
2306,294.9422607421875,73.07266235351562,1.0,320.6918640136719,82.42391967773438,1.0,311.6726379394531,104.5785140991211,1.0,263.13336181640625,96.1477279663086,1.0,274.2361755371094,116.0870361328125,1.0
2307,295.29534912109375,73.55581665039062,1.0,320.9007568359375,82.78569793701172,1.0,311.6688537597656,104.74639129638672,1.0,263.66259765625,96.1253662109375,1.0,274.1746826171875,115.95635223388672,1.0
2308,295.41632080078125,73.5606918334961,1.0,321.02520751953125,83.12129211425781,1.0,311.6518249511719,104.86572265625,1.0,263.5117492675781,96.20216369628906,1.0,273.3865051269531,115.9480972290039,1.0
2309,295.401123046875,73.69778442382812,1.0,321.06011962890625,83.26432800292969,1.0,311.70037841796875,104.87784576416016,1.0,263.4202880859375,96.16532135009766,1.0,273.31268310546875,115.90313720703125,1.0
2310,295.81317138671875,74.11781311035156,1.0,321.3122863769531,83.25831604003906,1.0,311.8410949707031,104.79373168945312,1.0,263.9438781738281,96.1339340209961,1.0,274.55657958984375,116.24661254882812,1.0
2311,296.002685546875,74.23334503173828,1.0,321.314208984375,83.54110717773438,1.0,311.7633361816406,104.9104995727539,1.0,263.835693359375,96.0658187866211,1.0,274.58050537109375,116.0121841430664,1.0
2312,296.45135498046875,74.49359130859375,1.0,321.3664855957031,83.51432037353516,1.0,311.7490234375,104.89164733886719,1.0,263.9066162109375,96.01597595214844,1.0,274.1588439941406,115.91856384277344,1.0
2313,296.75103759765625,74.65815734863281,1.0,321.3606872558594,83.49352264404297,1.0,311.68408203125,104.87417602539062,1.0,263.9664306640625,95.86458587646484,1.0,274.1143493652344,115.84322357177734,1.0
2314,297.0094909667969,75.10365295410156,1.0,322.1424255371094,83.01863861083984,1.0,311.6373596191406,104.85694885253906,1.0,264.0361633300781,95.91667175292969,1.0,274.73663330078125,116.01138305664062,1.0
2315,297.9224548339844,75.69375610351562,1.0,321.8341979980469,83.33340454101562,1.0,311.3564147949219,104.79791259765625,1.0,264.0855407714844,96.06156158447266,1.0,274.14453125,115.9310073852539,1.0
2316,298.0818786621094,75.88011169433594,1.0,321.4742431640625,83.23849487304688,1.0,311.259521484375,104.6688232421875,1.0,264.0802917480469,96.05769348144531,1.0,274.1700439453125,115.70948028564453,1.0
2317,297.8736267089844,76.18220520019531,1.0,321.125,83.20233917236328,1.0,311.1147155761719,104.51786804199219,1.0,263.87054443359375,96.22831726074219,1.0,274.12823486328125,115.6617431640625,1.0
2318,298.16741943359375,76.1419677734375,1.0,320.8307800292969,83.044921875,1.0,310.9707336425781,104.43412780761719,1.0,263.9116516113281,96.20880126953125,1.0,274.25347900390625,115.61904907226562,1.0
2319,297.9596862792969,76.22710418701172,1.0,320.7958679199219,83.00384521484375,1.0,310.9485168457031,104.3807601928711,1.0,263.823974609375,96.27545928955078,1.0,274.1535339355469,115.62298583984375,1.0
2320,297.8367004394531,76.1951904296875,1.0,320.75372314453125,82.89308166503906,1.0,310.8952941894531,104.21072387695312,1.0,263.8317565917969,96.1732177734375,1.0,274.01995849609375,115.27938079833984,1.0
2321,297.8095703125,76.19735717773438,1.0,320.7414855957031,82.76231384277344,1.0,310.9454650878906,104.12380981445312,1.0,263.7336120605469,96.17212677001953,1.0,274.05267333984375,115.36446380615234,1.0
2322,297.73321533203125,76.4433822631836,1.0,319.71966552734375,83.06634521484375,1.0,310.8026428222656,104.12167358398438,1.0,263.85992431640625,96.27367401123047,1.0,273.9394226074219,115.40626525878906,1.0
2323,297.7375183105469,76.50980377197266,1.0,320.4705810546875,82.67121124267578,1.0,310.7222595214844,104.15316772460938,1.0,263.8636169433594,96.27027130126953,1.0,273.9520568847656,115.31061553955078,1.0
2324,297.70159912109375,76.5326156616211,1.0,320.44354248046875,82.68767547607422,1.0,310.684326171875,104.16935729980469,1.0,263.88531494140625,96.21861267089844,1.0,273.6258850097656,115.1076431274414,1.0
2325,297.8815002441406,76.58454132080078,1.0,320.9066162109375,82.58961486816406,1.0,310.9553527832031,104.0918960571289,1.0,262.9973449707031,96.2453384399414,1.0,272.9054870605469,115.01738739013672,1.0
2326,297.88641357421875,76.6301498413086,1.0,320.9140930175781,82.68675231933594,1.0,310.90179443359375,104.17070007324219,1.0,263.15069580078125,96.17418670654297,1.0,272.9753112792969,114.92994689941406,1.0
2327,297.8796081542969,76.63262939453125,1.0,320.8876647949219,82.67516326904297,1.0,310.904052734375,104.17088317871094,1.0,263.14715576171875,96.19591522216797,1.0,273.0086669921875,114.97509765625,1.0
2328,297.9005126953125,76.59612274169922,1.0,320.9687194824219,82.64717102050781,1.0,310.95880126953125,104.12535858154297,1.0,263.16650390625,96.19011688232422,1.0,273.0735778808594,114.93470764160156,1.0
2329,297.9533386230469,76.5201187133789,1.0,320.98944091796875,82.61863708496094,1.0,310.98785400390625,104.0160903930664,1.0,263.2987365722656,96.31108856201172,1.0,273.213623046875,114.88301849365234,1.0
2330,297.9421691894531,76.44712829589844,1.0,320.9793395996094,82.62545776367188,1.0,310.9723205566406,104.00870513916016,1.0,263.3274230957031,96.33007049560547,1.0,273.269775390625,114.97280883789062,1.0
2331,298.0003662109375,76.46636199951172,1.0,320.9969482421875,82.62364196777344,1.0,311.01129150390625,103.99425506591797,1.0,263.35052490234375,96.31359100341797,1.0,273.2038269042969,115.05242156982422,1.0
2332,297.8863830566406,76.3852310180664,1.0,321.05419921875,82.62452697753906,1.0,310.99749755859375,103.99799346923828,1.0,263.3232116699219,96.32177734375,1.0,273.157958984375,114.99903869628906,1.0
2333,297.8310241699219,76.36883544921875,1.0,321.10467529296875,82.5931396484375,1.0,311.02069091796875,103.99552154541016,1.0,263.3677673339844,96.28925323486328,1.0,273.24713134765625,114.9805908203125,1.0
2334,297.8082275390625,76.36847686767578,1.0,321.163330078125,82.6251449584961,1.0,311.0836486816406,104.05823516845703,1.0,263.2281188964844,96.34368896484375,1.0,273.048583984375,115.1867446899414,1.0
2335,297.72918701171875,76.1800537109375,1.0,321.35626220703125,82.63091278076172,1.0,311.188232421875,104.1058578491211,1.0,263.0723571777344,96.47763061523438,1.0,273.00537109375,115.20513153076172,1.0
2336,297.58270263671875,76.02206420898438,1.0,321.5148010253906,82.75769805908203,1.0,311.18389892578125,104.208740234375,1.0,263.0223693847656,96.3812484741211,1.0,272.8631591796875,115.13111114501953,1.0
2337,297.6263427734375,75.9981460571289,1.0,320.7374267578125,83.16927337646484,1.0,311.2669372558594,104.2593765258789,1.0,262.9386291503906,96.44932556152344,1.0,272.84649658203125,115.31011962890625,1.0
2338,296.8876647949219,75.42770385742188,1.0,321.154052734375,83.17100524902344,1.0,311.4258117675781,104.52302551269531,1.0,262.8793029785156,96.39781951904297,1.0,272.7564392089844,115.28156280517578,1.0
2339,296.1331787109375,74.95780181884766,1.0,321.7305603027344,83.2538070678711,1.0,311.6709899902344,104.65911865234375,1.0,262.78155517578125,96.33644104003906,1.0,272.6180725097656,115.38798522949219,1.0
2340,295.5093078613281,74.46733093261719,1.0,322.18572998046875,83.48735809326172,1.0,311.78326416015625,104.7662353515625,1.0,262.9666748046875,96.14964294433594,1.0,272.7077331542969,115.15740966796875,1.0
2341,294.655029296875,74.23615264892578,1.0,322.826171875,83.77108001708984,1.0,311.96954345703125,104.99920654296875,1.0,262.9790954589844,96.13947296142578,1.0,272.5033264160156,115.3869400024414,1.0
2342,293.96771240234375,73.83507537841797,1.0,323.3053894042969,83.80711364746094,1.0,312.1568603515625,105.06819152832031,1.0,263.2877502441406,96.04875183105469,1.0,272.5754699707031,115.21109771728516,1.0
2343,293.1157531738281,73.19149780273438,1.0,323.728271484375,83.80165100097656,1.0,312.2077941894531,105.05104064941406,1.0,263.3539733886719,95.96864318847656,1.0,272.5576477050781,115.1451644897461,1.0
2344,292.69293212890625,72.72257232666016,1.0,323.9398193359375,83.84556579589844,1.0,312.1166687011719,105.27790832519531,1.0,263.53668212890625,95.87718963623047,1.0,272.58050537109375,115.13162994384766,1.0
2345,291.9524841308594,71.97108459472656,1.0,323.85699462890625,83.74649047851562,1.0,311.8292541503906,105.52710723876953,1.0,263.6021728515625,95.64675903320312,1.0,272.1895751953125,114.80782318115234,1.0
2346,291.5596923828125,71.51641845703125,1.0,324.0355224609375,83.02513122558594,1.0,311.7759704589844,105.90369415283203,1.0,263.941650390625,95.56063079833984,1.0,271.9465026855469,115.2750015258789,1.0
2347,291.30023193359375,71.35211181640625,1.0,324.007080078125,83.12866973876953,1.0,311.5007629394531,106.27400970458984,1.0,264.17657470703125,95.09085845947266,1.0,271.53369140625,115.13856506347656,1.0
2348,291.30462646484375,70.99282836914062,1.0,324.07025146484375,83.26052856445312,1.0,311.4486083984375,106.16925048828125,1.0,264.8990173339844,94.76453399658203,1.0,271.4744873046875,114.5538101196289,1.0
2349,291.05743408203125,71.03629302978516,1.0,324.146484375,83.44207763671875,1.0,311.47442626953125,106.49911499023438,1.0,264.70806884765625,95.25553131103516,1.0,271.16815185546875,114.9721908569336,1.0
2350,290.98590087890625,71.45491790771484,1.0,324.2196350097656,82.99576568603516,1.0,311.6601257324219,106.208984375,1.0,264.7579650878906,95.27599334716797,1.0,271.2857971191406,114.90238189697266,1.0
2351,290.8081359863281,71.1626205444336,1.0,324.106689453125,83.21900939941406,1.0,311.486572265625,106.52987670898438,1.0,264.6618957519531,95.22746276855469,1.0,271.5647277832031,115.33787536621094,1.0
2352,290.6657409667969,71.16423034667969,1.0,324.05450439453125,83.39105224609375,1.0,311.3446350097656,106.60787963867188,1.0,264.65277099609375,95.22962951660156,1.0,271.4551086425781,115.2925033569336,1.0
2353,290.6484680175781,71.147705078125,1.0,323.9397888183594,83.79081726074219,1.0,311.11810302734375,106.83585357666016,1.0,264.5050048828125,95.66411590576172,1.0,271.4756164550781,115.45890045166016,1.0
2354,290.4408874511719,71.28963470458984,1.0,323.8436279296875,83.92749786376953,1.0,310.9152526855469,106.95077514648438,1.0,264.39129638671875,95.88522338867188,1.0,271.38092041015625,115.60417938232422,1.0
2355,290.5582275390625,71.40474700927734,1.0,323.8124084472656,84.1517562866211,1.0,310.7426452636719,107.06901550292969,1.0,264.3963317871094,96.0146713256836,1.0,271.3143615722656,115.66480255126953,1.0
2356,290.6935119628906,71.79932403564453,1.0,324.086669921875,84.21153259277344,1.0,310.8855895996094,106.85385131835938,1.0,264.7005920410156,95.74352264404297,1.0,271.22064208984375,115.14073181152344,1.0
2357,291.0621337890625,72.37922668457031,1.0,324.04534912109375,84.96420288085938,1.0,310.36138916015625,107.5354995727539,1.0,264.6802978515625,95.75077056884766,1.0,271.2079162597656,115.12732696533203,1.0
2358,291.5435791015625,72.65421295166016,1.0,324.1459045410156,85.89347839355469,1.0,309.811279296875,107.9057846069336,1.0,264.533203125,95.87181091308594,1.0,271.1020812988281,115.10615539550781,1.0
2359,292.0431823730469,73.21708679199219,1.0,324.49810791015625,87.188232421875,1.0,309.7600402832031,108.68981170654297,1.0,264.63531494140625,95.90754699707031,1.0,270.9522705078125,114.814453125,1.0
2360,292.9256286621094,73.77942657470703,1.0,325.1963195800781,88.58294677734375,1.0,309.77435302734375,109.59893798828125,1.0,264.6061096191406,96.12539672851562,1.0,270.82159423828125,114.75498962402344,1.0
2361,293.68572998046875,74.39646911621094,1.0,326.21295166015625,89.74797821044922,1.0,310.1735534667969,110.57769775390625,1.0,264.8958740234375,96.20623779296875,1.0,270.89862060546875,114.8339614868164,1.0
2362,294.6646728515625,75.15592956542969,1.0,325.84588623046875,92.1924819946289,1.0,310.02056884765625,111.36669158935547,1.0,265.1637878417969,96.40972137451172,1.0,271.0130615234375,114.72657012939453,1.0
2363,296.21002197265625,76.0861587524414,1.0,326.6418151855469,93.53021240234375,1.0,310.167236328125,112.12146759033203,1.0,265.83905029296875,95.9852294921875,1.0,270.85357666015625,114.56797790527344,1.0
2364,297.6192626953125,76.5455093383789,1.0,327.58172607421875,94.76054382324219,1.0,310.378173828125,112.91512298583984,1.0,265.8327941894531,95.51181030273438,1.0,271.2554931640625,114.47010803222656,1.0
2365,298.8793640136719,77.04202270507812,1.0,328.585205078125,96.06401824951172,1.0,310.7403259277344,113.99440002441406,1.0,266.22808837890625,95.8151626586914,1.0,271.652099609375,114.42333221435547,1.0
2366,299.80474853515625,77.14370727539062,1.0,329.4147033691406,96.28301239013672,1.0,311.2601623535156,114.56779479980469,1.0,266.85430908203125,96.0180892944336,1.0,271.92059326171875,114.40623474121094,1.0
2367,299.76898193359375,77.05724334716797,1.0,329.6719970703125,97.12731170654297,1.0,311.4300231933594,115.50303649902344,1.0,267.3227844238281,96.01145935058594,1.0,272.122802734375,114.41757202148438,1.0
2368,300.4923400878906,77.60611724853516,1.0,329.7877502441406,97.79702758789062,1.0,311.5920104980469,115.7535171508789,1.0,268.28326416015625,96.55856323242188,1.0,272.2500305175781,114.28135681152344,1.0
2369,300.91705322265625,78.09174346923828,1.0,330.0203857421875,98.659423828125,1.0,311.789794921875,115.83214569091797,1.0,268.4302978515625,96.44833374023438,1.0,272.4204406738281,114.12752532958984,1.0
2370,301.5354919433594,78.49081420898438,1.0,330.1180725097656,99.11202239990234,1.0,311.9024353027344,116.05046844482422,1.0,268.738525390625,96.41761779785156,1.0,272.0928955078125,114.86181640625,1.0
2371,301.5394287109375,78.67698669433594,1.0,330.1718444824219,99.26151275634766,1.0,311.6393737792969,116.03468322753906,1.0,268.2353820800781,96.13080596923828,1.0,272.0636901855469,114.77515411376953,1.0
2372,301.9663391113281,79.20183563232422,1.0,330.0736389160156,99.46818542480469,1.0,311.37725830078125,116.22803497314453,1.0,268.30120849609375,96.24786376953125,1.0,272.2380676269531,114.03498840332031,1.0
2373,301.9157409667969,79.17469024658203,1.0,330.0146484375,99.41995239257812,1.0,311.2274169921875,116.33024597167969,1.0,268.432373046875,96.2311019897461,1.0,272.1835632324219,114.10863494873047,1.0
2374,301.3666687011719,79.25016021728516,1.0,329.8592224121094,99.73138427734375,1.0,311.0241394042969,116.29314422607422,1.0,268.3911437988281,96.04456329345703,1.0,272.07373046875,114.12335205078125,1.0
2375,301.04937744140625,79.93633270263672,1.0,329.6980285644531,99.21324157714844,1.0,310.9385986328125,116.36473083496094,1.0,268.06951904296875,96.34661865234375,1.0,271.8669128417969,114.34856414794922,1.0
2376,300.9549560546875,79.63865661621094,1.0,329.4489440917969,99.36847686767578,1.0,310.7641906738281,116.54718780517578,1.0,267.88525390625,96.37394714355469,1.0,271.8038635253906,114.51614379882812,1.0
2377,300.4461364746094,79.6513671875,1.0,329.08001708984375,99.29957580566406,1.0,310.7818603515625,116.65989685058594,1.0,267.7069091796875,96.6791763305664,1.0,271.4410705566406,114.8366928100586,1.0
